@relation train
@attribute Class integer
@attribute C2 real
@attribute C3 real
@attribute C4 real
@attribute C5 real
@attribute C6 real
@attribute C7 real
@attribute C8 real
@attribute C9 real
@attribute C10 real
@attribute C11 real
@attribute C12 real
@attribute C13 real
@attribute C14 real
@attribute C18 real
@attribute C19 real
@attribute C20 real
@attribute C23 real
@attribute C24 real
@attribute C25 real
@attribute C26 real
@attribute C31 real
@attribute C32 real
@data
1,0.0,0.0,3.0,0.0,-0.7723160842295177,0.0,-0.9284720201170489,3.0,1.0,0.0,1.0,0.4492044186099688,0.0,0.0,2.0,-1.0526214811684598,1.0,0.0,4.0,0.43396433959880065,0.0,1.0
0,1.0,0.0,1.0,0.0,-0.6884800601303057,0.0,-0.40321377362675453,2.0,1.0,0.0,0.0,0.3472798057903617,2.0,3.0,2.0,0.33723266598226687,0.0,1.0,0.0,0.3040145361041233,0.0,2.0
0,0.0,1.0,3.0,1.0,-0.6046440360310938,0.0,-0.41058212578192904,1.0,1.0,2.0,1.0,0.1821619330225982,2.0,1.0,1.0,-1.0526214811684598,1.0,0.0,4.0,0.840327442830686,0.0,1.0
0,0.0,0.0,1.0,3.0,0.23371620496102505,0.0,-0.4256697040044291,3.0,2.0,0.0,1.0,-0.5710609557142983,2.0,3.0,2.0,-0.18396263919925565,1.0,1.0,6.0,0.4968293429769468,1.0,0.0
0,0.0,3.0,1.0,3.0,-1.275332228824789,0.0,-0.6028610296407676,0.0,2.0,0.0,1.0,-1.140819541375902,2.0,3.0,3.0,-0.9657555969715395,0.0,1.0,4.0,0.6037197847673782,1.0,1.0
1,0.0,1.0,2.0,0.0,-0.6884800601303057,1.0,-0.8877706463075137,3.0,2.0,0.0,1.0,1.470489039062432,2.0,1.0,0.0,-1.2263532495623006,1.0,0.0,5.0,-0.2924720075768911,0.0,1.0
0,0.0,3.0,3.0,3.0,-0.520808011931882,4.0,0.6223906715911014,0.0,2.0,0.0,1.0,-0.06245713774445883,2.0,3.0,4.0,1.987684465723755,1.0,0.0,0.0,0.6615010960118792,1.0,1.0
0,0.0,3.0,0.0,3.0,2.3296168074413224,2.0,3.325523290803678,3.0,3.0,0.0,1.0,-1.0939342194788826,2.0,2.0,3.0,0.07663501339150561,1.0,0.0,4.0,-1.1285898432046233,1.0,2.0
0,0.0,3.0,1.0,3.0,0.31755222906023695,4.0,-0.4716341864962318,2.0,2.0,0.0,1.0,1.5805676209076076,2.0,3.0,2.0,-0.18396263919925565,1.0,1.0,7.0,0.39169991872300686,1.0,1.0
0,0.0,0.0,0.0,0.0,2.2457807833421106,0.0,2.613950996961115,0.0,1.0,0.0,1.0,0.11693018081804966,2.0,1.0,1.0,-0.09709675500233524,1.0,0.0,0.0,1.0182898942542329,1.0,1.0
1,0.0,2.0,0.0,0.0,0.7367323495562964,0.0,3.062016982778153,0.0,1.0,0.0,1.0,1.1453495241678853,2.0,1.0,1.0,-0.09709675500233524,1.0,0.0,6.0,-0.744355752789781,1.0,0.0
0,0.0,1.0,1.0,0.0,-1.191496204725577,2.0,-0.6733866859831518,0.0,0.0,0.0,1.0,0.14954605692032394,2.0,1.0,0.0,-1.0526214811684598,0.0,0.0,1.0,-0.5952341168695273,1.0,1.0
0,0.0,3.0,1.0,3.0,-0.6884800601303057,0.0,-0.38602095193134744,1.0,2.0,0.0,1.0,-0.4355012206642208,0.0,1.0,1.0,-0.5314261759869373,1.0,0.0,4.0,0.4611105910575456,0.0,1.0
0,1.0,1.0,3.0,3.0,-1.275332228824789,2.0,-0.5340897428591391,1.0,1.0,0.0,1.0,-1.715674357678486,0.0,0.0,4.0,0.771562086966869,1.0,0.0,4.0,2.362045954835092,0.0,2.0
1,0.0,0.0,0.0,1.0,-0.7723160842295177,0.0,-0.7190002945628032,0.0,2.0,0.0,1.0,-0.595522862791004,2.0,1.0,4.0,0.9452938553607098,0.0,1.0,0.0,-0.957538554943156,0.0,0.0
0,1.0,1.0,2.0,0.0,-0.7723160842295177,3.0,0.13327243805237707,0.0,2.0,0.0,1.0,0.12202641145903002,2.0,1.0,2.0,-0.44456029179001694,1.0,0.0,0.0,0.30521069895909864,0.0,2.0
0,0.0,1.0,3.0,3.0,-1.0238241565271533,4.0,-0.7116319424076287,3.0,1.0,0.0,1.0,-1.3905348427839392,2.0,3.0,4.0,0.5109644343761077,0.0,1.0,7.0,-0.976577480384846,0.0,1.0
1,0.0,0.0,3.0,0.0,-1.191496204725577,0.0,0.03958910350801594,0.0,3.0,0.0,1.0,0.3065099606625189,2.0,3.0,2.0,0.771562086966869,0.0,0.0,3.0,0.820358168501793,1.0,0.0
1,0.0,3.0,0.0,1.0,-0.7723160842295177,0.0,-0.6933864989757682,2.0,2.0,0.0,1.0,0.6938234893770259,2.0,1.0,1.0,-0.9657555969715395,0.0,0.0,0.0,-0.5773581275368409,0.0,1.0
1,0.0,3.0,3.0,0.0,0.31755222906023695,0.0,-0.6056680209379769,3.0,1.0,2.0,1.0,0.5990335994547913,0.0,0.0,3.0,-1.0526214811684598,0.0,0.0,4.0,-0.6719214465718324,0.0,2.0
0,0.0,0.0,1.0,3.0,-0.6884800601303057,0.0,-0.5277740124404182,2.0,1.0,0.0,1.0,0.13833434951016715,2.0,1.0,2.0,-0.9657555969715395,0.0,0.0,3.0,0.5811255975067336,0.0,2.0
0,0.0,3.0,0.0,3.0,-0.9399881324279414,4.0,-0.4218100909707663,1.0,2.0,0.0,0.0,-1.7921178172931913,2.0,3.0,2.0,-0.878889712774619,1.0,1.0,3.0,-0.10101949728890065,0.0,3.0
1,1.0,3.0,1.0,0.0,0.23371620496102505,0.0,-0.5081250733599529,3.0,3.0,0.0,1.0,0.18420042527899036,1.0,1.0,0.0,-0.5314261759869373,1.0,0.0,4.0,-0.004595480479503141,0.0,2.0
0,0.0,3.0,1.0,2.0,-0.8561521083287296,0.0,-0.7179476728263497,1.0,2.0,0.0,1.0,0.004813106716481858,2.0,1.0,2.0,0.07663501339150561,1.0,0.0,5.0,2.1094894587054474,1.0,2.0
0,1.0,3.0,2.0,1.0,-0.2692999396342463,0.0,0.11186912941115598,2.0,0.0,0.0,1.0,0.5205516475836938,2.0,3.0,0.0,0.33723266598226687,1.0,2.0,9.0,0.5690975154650376,1.0,3.0
0,0.0,2.0,1.0,3.0,-0.1854639155350344,0.0,-0.5102303168328599,3.0,2.0,0.0,1.0,0.9669814517335729,2.0,3.0,2.0,-0.6182920601838577,1.0,1.0,3.0,-1.0842653640785942,0.0,1.0
0,0.0,0.0,1.0,0.0,-1.191496204725577,0.0,-0.6656674599158261,0.0,1.0,0.0,1.0,0.2667593616628721,0.0,1.0,2.0,0.07663501339150561,1.0,0.0,3.0,-0.8410455835669507,1.0,2.0
0,0.0,1.0,2.0,0.0,-0.520808011931882,0.0,-0.8060170247762922,1.0,2.0,0.0,1.0,-0.9869133760182952,2.0,3.0,2.0,-0.878889712774619,1.0,1.0,3.0,-0.8884933768143041,0.0,0.0
0,1.0,2.0,3.0,0.0,0.23371620496102505,0.0,-0.12216376999367122,2.0,2.0,2.0,1.0,1.1616574622190226,0.0,1.0,2.0,2.422013886708357,1.0,0.0,1.0,0.6326270537626145,1.0,2.0
0,0.0,1.0,2.0,3.0,-0.1854639155350344,4.0,-0.7379474858189662,3.0,2.0,0.0,1.0,-0.16845873507685022,2.0,3.0,2.0,-0.5314261759869373,1.0,1.0,4.0,-0.7810048535963852,1.0,2.0
0,0.0,3.0,2.0,3.0,0.31755222906023695,0.0,1.5936096604255268,2.0,3.0,0.0,1.0,1.3634681956018444,2.0,1.0,3.0,0.25036678178534644,1.0,0.0,1.0,1.3692640119515678,1.0,2.0
1,0.0,3.0,3.0,0.0,1.3235845182507797,0.0,2.230796684892043,3.0,2.0,0.0,1.0,-1.0786455275559417,2.0,3.0,3.0,-0.9657555969715395,1.0,1.0,1.0,-0.8761994808048358,1.0,2.0
0,0.0,0.0,2.0,3.0,0.31755222906023695,1.0,-0.6309309426128608,3.0,2.0,0.0,1.0,0.5959758610702031,2.0,1.0,1.0,-0.18396263919925565,1.0,0.0,0.0,0.45330230575423464,1.0,3.0
0,0.0,3.0,1.0,3.0,1.072076445953144,0.0,-0.17830359593785766,1.0,2.0,0.0,1.0,1.4949509461391377,2.0,2.0,2.0,-0.878889712774619,1.0,1.0,9.0,-0.10982458497135769,1.0,1.0
1,1.0,0.0,0.0,0.0,-0.6884800601303057,0.0,-0.24321526968582322,3.0,1.0,0.0,1.0,0.9313078372467104,2.0,1.0,1.0,-0.2708285233961761,1.0,0.0,0.0,-1.193215864119261,0.0,2.0
0,0.0,2.0,3.0,3.0,0.31755222906023695,0.0,0.17046507274040057,3.0,2.0,1.0,1.0,-0.7127361675335522,2.0,1.0,4.0,2.248282118314516,2.0,0.0,0.0,-1.3177829347665493,1.0,1.0
0,0.0,3.0,1.0,3.0,1.2397484941515677,0.0,-0.23093468276053244,3.0,2.0,0.0,1.0,0.9537312520670239,2.0,4.0,2.0,-0.7051579443807782,1.0,1.0,6.0,1.9896073592401453,0.0,2.0
0,0.0,3.0,1.0,1.0,-0.9399881324279414,0.0,-0.6140889948296049,3.0,1.0,0.0,1.0,-0.11749642866704667,2.0,1.0,2.0,-0.44456029179001694,1.0,0.0,3.0,-0.34204631256642287,0.0,0.0
0,0.0,3.0,2.0,3.0,0.31755222906023695,0.0,-0.32461801730489354,3.0,2.0,0.0,1.0,0.24739368522714675,2.0,3.0,3.0,-0.09709675500233524,1.0,1.0,1.0,-0.38972669303557705,1.0,2.0
0,0.0,3.0,1.0,3.0,0.31755222906023695,0.0,-0.49865147773187146,3.0,2.0,2.0,1.0,1.5601826983436862,2.0,3.0,3.0,-0.2708285233961761,1.0,1.0,4.0,-0.35510442373323653,1.0,3.0
0,0.0,1.0,3.0,3.0,1.2397484941515677,2.0,-0.828823829066118,3.0,2.0,0.0,1.0,-0.6862357682004543,2.0,1.0,4.0,0.07663501339150561,1.0,0.0,0.0,-0.6189912402391755,0.0,2.0
0,0.0,0.0,1.0,3.0,0.23371620496102505,0.0,-0.659000855584954,1.0,2.0,2.0,1.0,-0.7779679197381006,2.0,1.0,2.0,-0.44456029179001694,1.0,0.0,0.0,-0.9532190779668562,1.0,2.0
1,0.0,2.0,3.0,1.0,0.31755222906023695,0.0,-0.5032128385898367,3.0,1.0,0.0,1.0,1.4541811010112948,0.0,0.0,3.0,-0.18396263919925565,2.0,0.0,7.0,-1.2213589179571518,0.0,1.0
0,0.0,1.0,3.0,0.0,-0.10162789143582251,0.0,0.35081426358609946,0.0,2.0,0.0,1.0,2.564140134616816,2.0,3.0,4.0,-1.0526214811684598,1.0,1.0,3.0,-1.0164163488047178,0.0,1.0
0,0.0,0.0,1.0,1.0,-0.9399881324279414,4.0,-0.6042645252893722,3.0,0.0,0.0,1.0,-1.168339186837196,2.0,1.0,1.0,-0.01023087080541482,1.0,0.0,0.0,-0.5362898695160224,0.0,2.0
1,0.0,1.0,3.0,0.0,0.8205683736555083,4.0,1.0802811269483719,3.0,2.0,0.0,1.0,-1.0327794517871185,2.0,1.0,4.0,-0.3576944075930965,1.0,0.0,3.0,-0.9799998352199143,0.0,2.0
0,0.0,1.0,0.0,1.0,0.23371620496102505,0.0,-0.7267195206301289,3.0,2.0,0.0,1.0,0.8263254860425151,2.0,1.0,1.0,-0.7920238285776986,1.0,0.0,0.0,1.1715981001669002,0.0,2.0
0,0.0,0.0,3.0,1.0,0.8205683736555083,4.0,-0.382863086721987,3.0,2.0,0.0,1.0,0.8946149766316518,2.0,3.0,4.0,-0.01023087080541482,1.0,1.0,0.0,0.20257328065302388,0.0,2.0
0,1.0,1.0,3.0,3.0,0.31755222906023695,0.0,1.4458917434098861,0.0,1.0,0.0,1.0,-0.3692502223314762,2.0,1.0,2.0,0.5978303185730282,1.0,0.0,0.0,-0.07749496114105316,0.0,2.0
1,0.0,3.0,1.0,3.0,-0.9399881324279414,0.0,-0.629176573052105,3.0,2.0,0.0,1.0,1.1820423847829438,2.0,1.0,3.0,-1.1394873653653803,1.0,0.0,4.0,-1.134836471447272,0.0,2.0
0,0.0,0.0,3.0,3.0,1.2397484941515677,0.0,0.4150241895097627,3.0,2.0,0.0,1.0,-0.23470973340959483,2.0,2.0,2.0,-0.09709675500233524,1.0,1.0,4.0,-0.2743966577683756,0.0,1.0
0,0.0,2.0,3.0,0.0,-0.6046440360310938,0.0,0.24590296385290109,0.0,2.0,0.0,1.0,-0.5547530176631611,2.0,1.0,0.0,-1.1394873653653803,2.0,0.0,0.0,-1.2831938922101804,0.0,2.0
0,0.0,1.0,3.0,2.0,-0.4369719878326701,0.0,-1.0105765155604216,3.0,2.0,0.0,1.0,-0.028822015513988483,2.0,1.0,1.0,-1.0526214811684598,0.0,0.0,7.0,0.5106184425551342,1.0,1.0
0,0.0,3.0,1.0,3.0,0.5690603013578727,0.0,-0.18532107418088095,3.0,2.0,0.0,1.0,-0.6148885392267293,2.0,3.0,4.0,-0.5314261759869373,1.0,1.0,4.0,0.5055347504214892,0.0,2.0
0,0.0,3.0,1.0,3.0,-1.191496204725577,2.0,-0.1032165787375083,0.0,2.0,0.0,1.0,-1.257013599990254,2.0,1.0,2.0,-0.2708285233961761,1.0,0.0,3.0,-0.4244818693218037,1.0,2.0
0,0.0,3.0,1.0,3.0,-0.1854639155350344,0.0,-0.5161951733394298,3.0,2.0,0.0,1.0,-0.6036768318165725,2.0,3.0,2.0,-0.9657555969715395,1.0,1.0,4.0,2.21837350525417,0.0,2.0
0,0.0,3.0,3.0,1.0,1.2397484941515677,0.0,-0.33268811728437037,3.0,2.0,0.0,1.0,0.19133514817636285,2.0,1.0,3.0,-1.0526214811684598,0.0,0.0,4.0,0.12196519492607753,0.0,2.0
1,0.0,3.0,2.0,0.0,-1.0238241565271533,0.0,-0.9182966766646651,3.0,1.0,0.0,1.0,-0.07978432192379203,2.0,1.0,2.0,-0.6182920601838577,1.0,0.0,0.0,-0.7792438360598937,0.0,2.0
0,1.0,1.0,1.0,3.0,1.2397484941515677,0.0,0.9016863056634289,1.0,2.0,0.0,1.0,0.8701530695549461,2.0,3.0,4.0,-0.01023087080541482,1.0,1.0,1.0,0.0881735942730254,1.0,2.0
0,0.0,3.0,1.0,3.0,0.23371620496102505,3.0,-0.24321526968582322,1.0,2.0,0.0,1.0,0.050679182485305056,2.0,3.0,4.0,-0.09709675500233524,1.0,0.0,4.0,-0.7216618852912218,0.0,2.0
0,1.0,1.0,3.0,3.0,-1.275332228824789,4.0,-0.7133863119683846,3.0,3.0,0.0,1.0,-0.9899711144028834,2.0,1.0,0.0,0.07663501339150561,1.0,0.0,8.0,-1.030006087907076,1.0,2.0
0,0.0,0.0,2.0,1.0,-1.0238241565271533,0.0,-0.9870679634462934,3.0,2.0,0.0,1.0,0.3870304047900085,2.0,1.0,2.0,-1.0526214811684598,1.0,0.0,4.0,-0.8688231431991548,0.0,2.0
0,0.0,3.0,1.0,1.0,-0.2692999396342463,1.0,0.910458153467208,1.0,2.0,0.0,1.0,0.0455829518443247,2.0,1.0,2.0,-0.44456029179001694,1.0,1.0,0.0,-0.19299113013811234,1.0,2.0
0,0.0,3.0,3.0,3.0,-0.520808011931882,1.0,0.1894122639965635,0.0,2.0,0.0,1.0,-1.1469350181450784,2.0,1.0,1.0,-1.1394873653653803,1.0,0.0,1.0,0.47463387666796075,1.0,1.0
1,0.0,1.0,3.0,1.0,0.23371620496102505,0.0,-0.19409292198466008,2.0,1.0,0.0,1.0,0.34320282127757745,2.0,1.0,2.0,-1.4000850179561415,0.0,0.0,0.0,1.2385499932995452,1.0,1.0
0,0.0,3.0,1.0,1.0,1.3235845182507797,4.0,0.1539739988692958,1.0,2.0,0.0,1.0,-0.7840833965072771,2.0,1.0,2.0,-0.7920238285776986,1.0,0.0,7.0,-0.6706256034789425,0.0,3.0
1,0.0,3.0,1.0,0.0,0.6528963254570845,0.0,0.25748180295388956,2.0,1.0,0.0,1.0,0.768228456735339,2.0,1.0,2.0,0.771562086966869,1.0,0.0,0.0,0.9845979738390954,0.0,2.0
0,0.0,0.0,3.0,3.0,-0.7723160842295177,2.0,-0.7400527292918732,3.0,2.0,0.0,1.0,0.882384023093299,2.0,3.0,2.0,0.6846962027699486,1.0,0.0,0.0,-0.3766685818687634,1.0,2.0
0,0.0,1.0,3.0,0.0,0.06604415676260127,0.0,-0.23339080014559058,3.0,3.0,0.0,1.0,0.9323270833749064,2.0,1.0,1.0,-0.7051579443807782,0.0,0.0,4.0,-1.1506856292756948,1.0,1.0
0,0.0,2.0,3.0,3.0,-0.7723160842295177,0.0,-0.1839175785322763,1.0,1.0,0.0,1.0,-0.1582662737948895,0.0,3.0,4.0,1.9008185815268344,2.0,2.0,7.0,-0.7606700850618051,0.0,1.0
0,0.0,2.0,3.0,1.0,0.31755222906023695,4.0,-0.1797070915864623,3.0,2.0,0.0,1.0,-0.49461749609959293,0.0,1.0,4.0,-0.01023087080541482,2.0,0.0,1.0,-0.46870666820991813,1.0,2.0
0,0.0,1.0,1.0,3.0,-0.6884800601303057,3.0,-0.5895278209790232,2.0,2.0,0.0,0.0,-0.4253087593822601,2.0,3.0,3.0,-0.01023087080541482,1.0,0.0,3.0,-0.3939464897739621,0.0,1.0
0,1.0,0.0,1.0,1.0,-0.9399881324279414,0.0,-0.4049681431875104,1.0,1.0,0.0,1.0,-1.7493094799089564,2.0,1.0,2.0,0.07663501339150561,1.0,0.0,4.0,2.151122571407782,0.0,2.0
0,1.0,1.0,2.0,0.0,-0.6884800601303057,0.0,-0.8997003593206533,1.0,1.0,2.0,1.0,-0.44467443581798544,2.0,1.0,2.0,0.163500897588426,1.0,0.0,3.0,-0.4448830913483268,0.0,2.0
0,1.0,0.0,2.0,3.0,-0.7723160842295177,0.0,-0.41233649534268485,1.0,1.0,0.0,1.0,0.7784209180172997,2.0,3.0,3.0,1.2058915079514712,1.0,0.0,7.0,0.8257076746032103,0.0,2.0
0,0.0,1.0,3.0,0.0,0.8205683736555083,0.0,0.2055524639555171,3.0,3.0,0.0,1.0,-0.5404835718684161,2.0,1.0,2.0,0.4240985501791873,1.0,0.0,1.0,-0.3748078840943574,1.0,0.0
0,0.0,1.0,3.0,1.0,-0.2692999396342463,0.0,0.11923748156633045,2.0,2.0,0.0,1.0,-1.7788676176266425,2.0,3.0,4.0,0.07663501339150561,1.0,0.0,3.0,0.7804196198440067,1.0,1.0
0,0.0,0.0,3.0,0.0,-0.9399881324279414,0.0,-0.3358459824937308,2.0,1.0,0.0,1.0,0.43799271119981203,2.0,1.0,4.0,1.379623276345312,1.0,0.0,4.0,0.18001232013835095,0.0,2.0
1,0.0,1.0,2.0,0.0,-0.7723160842295177,0.0,-0.905314341915072,3.0,2.0,0.0,1.0,-0.65361989209818,2.0,3.0,4.0,-0.09709675500233524,1.0,1.0,0.0,1.0821517000115253,0.0,2.0
1,0.0,0.0,3.0,2.0,0.7367323495562964,0.0,-0.4783007908271039,3.0,3.0,0.0,1.0,-0.9807978992491188,2.0,2.0,4.0,2.595745655102198,1.0,0.0,9.0,-0.4384038758838773,1.0,2.0
0,0.0,3.0,1.0,0.0,-0.2692999396342463,3.0,-0.21479448280157884,3.0,2.0,0.0,1.0,1.4766045158316083,2.0,1.0,2.0,-0.7051579443807782,1.0,0.0,3.0,-1.2889421192632562,0.0,2.0
0,0.0,0.0,0.0,3.0,-0.9399881324279414,0.0,-0.7182985467385009,2.0,2.0,0.0,1.0,0.8202100092733386,2.0,3.0,2.0,-0.44456029179001694,1.0,1.0,0.0,0.8198265405662484,0.0,2.0
0,1.0,2.0,3.0,0.0,1.2397484941515677,0.0,-0.007778874632391358,1.0,3.0,0.0,1.0,-0.9451242847622563,0.0,1.0,3.0,0.25036678178534644,2.0,0.0,0.0,-0.7816361617698443,1.0,2.0
0,0.0,0.0,1.0,3.0,-0.7723160842295177,1.0,-0.4204065953221616,3.0,2.0,1.0,1.0,1.0525981265020428,2.0,1.0,2.0,-0.6182920601838577,1.0,0.0,4.0,-0.8676934338361226,0.0,1.0
0,0.0,1.0,3.0,3.0,0.31755222906023695,0.0,0.24590296385290109,1.0,2.0,0.0,1.0,-0.04207221518053741,2.0,1.0,3.0,-0.878889712774619,0.0,0.0,3.0,0.321225990517379,1.0,1.0
1,0.0,3.0,1.0,1.0,-1.0238241565271533,0.0,-0.5621596558312324,3.0,2.0,0.0,1.0,-1.5943840684231536,2.0,1.0,2.0,-1.2263532495623006,1.0,0.0,4.0,-0.6346078108457974,1.0,1.0
0,0.0,0.0,3.0,0.0,-1.1076601806263653,0.0,0.04415046436598109,0.0,1.0,0.0,0.0,-0.5965421089192,2.0,3.0,3.0,0.33723266598226687,1.0,1.0,0.0,0.38442326135524046,0.0,2.0
1,0.0,1.0,3.0,0.0,-0.6046440360310938,0.0,2.0020268941694828,0.0,3.0,0.0,0.0,0.43697346507161594,2.0,1.0,4.0,0.8584279711637894,1.0,0.0,0.0,-0.5997197275756846,1.0,0.0
0,0.0,1.0,1.0,3.0,-0.9399881324279414,4.0,-0.6965443641851287,3.0,1.0,1.0,0.0,-0.6383312001752389,2.0,1.0,4.0,0.8584279711637894,1.0,0.0,0.0,0.23025116004731339,0.0,2.0
0,1.0,0.0,1.0,3.0,0.5690603013578727,3.0,0.4399362372724955,3.0,1.0,0.0,1.0,1.0495403881174545,1.0,3.0,1.0,-0.3576944075930965,1.0,1.0,3.0,-0.07958824613725991,1.0,2.0
1,0.0,0.0,3.0,0.0,-0.1854639155350344,0.0,-0.4028628997146034,3.0,2.0,0.0,1.0,1.1320993245013364,2.0,3.0,2.0,-0.9657555969715395,0.0,1.0,3.0,-0.5510093179814128,0.0,1.0
0,0.0,0.0,1.0,3.0,-1.191496204725577,1.0,-0.5361949863320462,0.0,1.0,0.0,1.0,-1.085780250453314,2.0,2.0,2.0,-0.09709675500233524,1.0,1.0,9.0,0.43226977555425233,0.0,2.0
0,1.0,2.0,3.0,0.0,-1.0238241565271533,0.0,-0.7393509814675708,2.0,3.0,0.0,1.0,1.5275668222414118,0.0,3.0,4.0,1.2927573921483915,2.0,1.0,2.0,-1.0904787655752715,1.0,2.0
0,0.0,2.0,3.0,0.0,-0.6884800601303057,0.0,-0.24321526968582322,2.0,3.0,0.0,1.0,-1.2203207393751956,2.0,1.0,0.0,1.6402209289360732,2.0,0.0,3.0,-0.4923973380876233,0.0,1.0
1,1.0,2.0,3.0,3.0,-0.1854639155350344,0.0,1.1181755094606978,1.0,3.0,0.0,1.0,0.8365179473244758,0.0,0.0,4.0,0.33723266598226687,1.0,1.0,0.0,-0.5510425447273843,1.0,2.0
0,0.0,0.0,3.0,3.0,-0.6884800601303057,0.0,-0.46882719519902244,3.0,2.0,0.0,1.0,-1.4048042885786844,2.0,3.0,4.0,0.6846962027699486,1.0,2.0,3.0,0.3289013688368038,1.0,2.0
0,0.0,0.0,1.0,1.0,-0.2692999396342463,0.0,-0.6912812555028612,3.0,1.0,2.0,1.0,-0.9644899611979817,2.0,1.0,4.0,-0.3576944075930965,1.0,0.0,4.0,-1.2349154303135386,0.0,3.0
0,0.0,1.0,3.0,3.0,0.23371620496102505,2.0,-0.15304067426297377,2.0,2.0,0.0,1.0,0.08533355084397147,2.0,1.0,4.0,1.4664891605422323,1.0,0.0,3.0,0.30531037919701326,0.0,2.0
1,0.0,0.0,2.0,2.0,-0.4369719878326701,0.0,-0.33128462163576566,1.0,1.0,0.0,1.0,0.1617770104586768,2.0,1.0,1.0,-0.9657555969715395,1.0,0.0,4.0,-0.8922479991090877,0.0,1.0
0,0.0,0.0,2.0,3.0,-0.1854639155350344,0.0,-0.7870698335201293,3.0,2.0,0.0,1.0,0.2535091619963232,2.0,3.0,2.0,0.07663501339150561,1.0,1.0,0.0,-0.6679010103092765,0.0,1.0
